"UC_0773"	"NN_0141"	"NN_0155"	"UC_0854"	"UC_0387"	"UC_0366"	"UC_0703"	"UC_0288"	"UC_0912"	"UC_0895"	"NN_0809"	"NN_0681"	"NN_0762"	"NN_0643"	"UC_0297"	"NN_0477"	"NN_0504"	"NN_0662"	"UC_0765"	"UC_0524"	"UC_0423"	"UC_0426"	"UC_0157"	"UC_0508"	"UC_0813"	"UC_0994"
"chr18.15330626"	1	1	1	0.933333333333333	0	0.93045843045843	0.939141414141414	0.96969696969697	1	0.909090909090909	0.942857142857143	1	1	1	1	1	0.956521739130435	1	0.909090909090909	0.944444444444444	0.9	0.928571428571429	0.807692307692308	1	1	0.9
"chr18.15330634"	0.888888888888889	0.892431457431458	0.928571428571429	0.857142857142857	0	0.833333333333333	0.808095238095238	1	0.857142857142857	0.8	0.96969696969697	1	0.8	1	1	0.944444444444444	0.818181818181818	0.888888888888889	0.875	0.55	1	0.857142857142857	0.75	0.958333333333333	0.857142857142857	0.75
"chr18.15330649"	0.875	1	1	0.9	0	0.833333333333333	0.853142857142857	0.88	0.857142857142857	0.7	0.888888888888889	0.941176470588235	1	0.937777777777778	0.91047619047619	1	1	0.8	0.733333333333333	0.952380952380952	1	0.857142857142857	0.80952380952381	0.833333333333333	1	0.692307692307692
"chr18.15330654"	0.5	0.6	0.769230769230769	0.625	0	0.333333333333333	0.660865751334859	0.956521739130435	0.857142857142857	0.6	1	1	0.8	0.833333333333333	0.4	0.9	1	0.866666666666667	0.8125	0.789473684210526	0.705882352941177	0.928571428571429	0.684210526315789	0.730769230769231	0.75	0.333333333333333
"chr18.15330738"	0.5	0.833333333333333	0.8	0.843253968253968	0	1	0.858712121212121	0.75	0.4	0.818181818181818	0.666666666666667	0.875	0.785714285714286	1	0.8	0.875	0.875	1	1	0.866666666666667	0.833333333333333	0.875	1	0.888888888888889	1	1
"chr18.15330739"	1	1	1	0.75	0	0.80952380952381	0.901785714285714	0.857142857142857	0.880952380952381	1	0.933333333333333	0.857142857142857	1	0.933333333333333	1	0.733333333333333	1	1	0.625	1	0.9	1	0.666666666666667	1	0.714285714285714	0.833333333333333
"chr18.15330748"	1	1	1	0.988235294117647	0	1	0.929166666666667	0.933333333333333	0.6	0.916666666666667	1	1	0.941176470588235	1	1	1	0.882352941176471	1	1	0.866666666666667	1	0.888888888888889	0.75	1	1	0.96156862745098
"chr18.15330749"	1	1	1	0.923076923076923	0	0.786904761904762	0.859340659340659	0.8	0.836904761904762	1	1	0.875	1	0.963636363636364	1	1	1	0.818181818181818	1	0.714285714285714	1	1	0.833333333333333	0.888888888888889	0.8	1
"chr18.15330767"	1	0.875	1	0.963235294117647	0	1	0.973684210526316	1	0.666666666666667	1	1	1	0.941176470588235	1	1	1	1	1	0.875	0.894736842105263	1	1	0.857142857142857	1	1	0.875
"chr18.15330777"	1	0.985294117647059	1	0.962566844919786	0	0.875	0.894199346405229	0.944444444444444	0.915359477124183	0.875	0.966013071895425	0.888888888888889	0.941176470588235	1	1	1	1	1	1	0.882352941176471	1	0.875	1	0.909090909090909	1	0.857142857142857
"chr18.15330778"	0.8	1	1	1	0	0.843052780552781	0.908712121212121	0.916666666666667	0.889481351981352	0.9	0.9	1	0.975	0.975	1	1	0.975	1	1	0.818181818181818	0.764705882352941	1	0.923076923076923	1	0.714285714285714	1
"chr18.15330784"	1	0.6	1	1	0	0.777777777777778	0.913450292397661	1	0.913450292397661	1	0.954761904761905	0.916666666666667	0.857142857142857	1	0.833333333333333	1	1	1	0.666666666666667	0.789473684210526	1	1	1	1	1	1
"chr18.15330822"	0.857142857142857	0.875	1	1	0	0.833333333333333	0.841176470588235	0.705882352941177	0.5	0.857142857142857	1	1	0.785714285714286	0.666666666666667	0.714285714285714	0.857142857142857	1	0.666666666666667	1	0.80952380952381	0.857142857142857	0.833333333333333	1	1	1	1
"chr18.15330850"	0.870039682539683	1	1	0.8	0	1	0.880833333333333	0.888888888888889	0.666666666666667	0.777777777777778	0.955555555555555	1	1	1	0.909090909090909	1	1	0.777777777777778	1	0.9375	0.8	1	1	0.857142857142857	0.714285714285714	1
"chr18.15330852"	0.741865079365079	0.5	0.875	0.8	0	0.625	0.758611111111111	0.888888888888889	0.666666666666667	0.666666666666667	0.83531746031746	0.857142857142857	1	0.818181818181818	0.818181818181818	0.875	1	0.444444444444444	0.818181818181818	0.8125	0.8	0.571428571428571	0.6	0.785714285714286	0.714285714285714	0.888888888888889
"chr18.15330864"	0.864166666666667	1	0.875	0.8	0.6	1	0.8975	1	0.75	0.75	0.908333333333333	1	1	0.909090909090909	0.777777777777778	1	0.866666666666667	0.8	1	0.9375	0.705882352941177	0.875	0.727272727272727	0.833333333333333	0.874621212121212	0.909090909090909
"chr18.15330897"	0.902222222222222	0.944642857142857	0.928571428571429	0.934722222222222	0.833333333333333	0.6	0.802991452991453	0.923076923076923	0.833333333333333	0.8	0.936017316017316	1	0.933333333333333	0.8	0.857142857142857	1	0.818181818181818	1	0.916666666666667	0.888888888888889	1	0.875	1	0.888888888888889	0.91517094017094	1
"chr18.15330899"	0.924444444444444	0.903333333333334	1	0.853333333333333	0.833333333333333	0.6	0.801388888888889	0.916666666666667	0.833333333333333	0.8	1	1	0.933333333333333	0.936666666666667	0.571428571428571	0.75	0.727272727272727	1	0.583333333333333	0.888888888888889	0.888888888888889	0.875	0.833333333333333	1	0.902777777777778	0.933333333333333
"chr18.15330904"	0.838270676691729	0.868270676691729	1	0.826842105263158	0.666666666666667	0.813071895424837	0.868627450980392	0.705882352941177	0.6	1	1	1	0.684210526315789	0.888270676691729	1	0.9	0.909090909090909	0.857142857142857	0.8	0.9	0.857142857142857	0.875	0.833333333333333	0.75	0.812843137254902	0.785714285714286
"chr18.15330964"	0.96218487394958	1	0.818181818181818	1	0	0.844117647058824	0.865231092436975	0.65	0.865231092436975	0.928571428571429	0.941176470588235	1	1	1	0.625	1	0.85	1	0.777777777777778	0.882352941176471	1	0.888888888888889	1	1	0.884248366013072	0.933333333333333
"chr18.15330974"	0.95280701754386	1	1	0.8	0	0.876395534290271	0.83646331738437	0.681818181818182	0.88646331738437	0.916666666666667	1	0.928571428571429	1	1	0.777777777777778	1	0.894736842105263	1	0.894736842105263	0.947368421052632	1	1	1	0.9	0.905837320574163	1
"chr18.15330977"	0.8	1	1	0.727272727272727	0	0.948245614035088	0.82482057416268	0.894736842105263	0.893002392344498	0.727272727272727	1	1	1	0.7	0.9	0.929473684210526	0.947368421052632	1	1	0.95	1	1	1	0.923076923076923	0.953562753036437	1
"chr18.15330986"	0.938095238095238	0.8	0.916666666666667	0.909090909090909	0	0.896825396825397	0.905844155844156	0.904761904761905	0.886904761904762	0.857142857142857	0.944444444444444	1	1	0.833333333333333	1	1	1	0.952380952380952	0.961538461538462	0.952380952380952	1	1	0.833333333333333	0.928571428571429	0.923809523809524	1
"chr18.15330998"	1	1	1	0.625	0	0.875700280112045	0.812794435956201	0.764705882352941	1	0.909090909090909	0.916666666666667	1	1	0.846153846153846	0.8	1	1	0.884615384615385	0.652173913043478	0.952380952380952	1	1	0.785714285714286	0.857142857142857	1	0.818181818181818
"chr18.15331016"	1	0.833333333333333	0.928571428571429	1	0	0.8	0.8	0.75	0.8	0.818181818181818	0.923076923076923	1	1	0.846153846153846	1	1	1	0.958333333333333	0.875	0.9375	0.846153846153846	1	0.75	0.916666666666667	0.916666666666667	0.666666666666667
"chr18.15331017"	1	0.875	1	0.833333333333333	0	0.861111111111111	0.850694444444444	0.777777777777778	0.861111111111111	1	1	1	1	1	0.8	1	1	1	1	0.791666666666667	0.833333333333333	0.722222222222222	0.875	1	1	0.90625
"chr18.15331021"	0.875	0.957298474945534	1	1	0	1	1	0.789473684210526	0.8	0.9	0.962962962962963	0.933333333333333	1	1	1	0.9	0.933333333333333	1	0.823529411764706	0.944444444444444	1	1	0.833333333333333	1	0.916666666666667	0.818181818181818
"chr18.15331022"	1	1	1	1	0	0.837333333333333	0.666666666666667	0.8	0.857272727272727	0.909090909090909	0.9375	1	1	1	0.907272727272727	0.9875	1	1	1	0.72	1	0.777777777777778	1	0.956521739130435	1	0.914375
"chr18.15331023"	0.875	0.897802197802198	0.785714285714286	0.777777777777778	0	0.8	1	0.714285714285714	0.8	0.727272727272727	0.892857142857143	1	1	0.692307692307692	0.555555555555556	0.888888888888889	0.933333333333333	0.964285714285714	0.846153846153846	0.833333333333333	1	1	0.842105263157895	0.666666666666667	0.916666666666667	0.777777777777778
"chr18.15331024"	0.916666666666667	1	1	0.833333333333333	0	0.838674948240166	0.857142857142857	0.8	0.917391304347826	1	1	1	1	1	0.925724637681159	1	1	1	0.85	0.869565217391304	1	0.705882352941177	1	1	0.666666666666667	0.967391304347826
"chr18.15331032"	1	0.931623931623932	0.888888888888889	0.769230769230769	0	1	0.833333333333333	0.916666666666667	1	0.833333333333333	1	0.857142857142857	1	1	1	1	0.941176470588235	1	0.769230769230769	1	1	1	0.857142857142857	0.916666666666667	0.928571428571429	1
"chr18.15331033"	1	1	0.9375	1	0	0.857142857142857	0.833333333333333	0.785714285714286	0.6	1	1	1	1	0.875	0.958333333333333	0.975	1	1	1	0.833333333333333	1	0.684210526315789	1	1	0.833333333333333	0.958333333333333
"chr18.15331042"	1	0.923611111111111	0.888888888888889	1	0	0.8	0.8	0.709677419354839	0.8	0.8	1	0.928571428571429	0.916666666666667	1	0.916730769230769	0.846153846153846	0.9375	1	0.8125	1	0.75	0.947368421052632	0.826086956521739	1	0.941176470588235	0.923076923076923
"chr18.15331043"	1	0.875	0.95	0.888888888888889	0	0.789166666666667	0.833333333333333	0.8125	1	0.8125	1	1	1	1	0.8	1	0.846153846153846	0.823529411764706	1	0.833333333333333	0.666666666666667	0.736842105263158	0.8	0.952380952380952	0.666666666666667	0.666666666666667
"chr18.15331066"	0.877587328130806	1	1	1	0.5	0.875	0.8	0.810810810810811	0.851585239085239	0.8125	0.941176470588235	1	0.91304347826087	0.9	1	0.916666666666667	1	0.777777777777778	0.91304347826087	0.884615384615385	1	0.904761904761905	0.875	1	0.962962962962963	0.909090909090909
"chr18.15331067"	1	1	0.944444444444444	0.75	0	0.830193236714976	0.5	0.956521739130435	0.571428571428571	0.9	1	1	1	1	0.882525252525252	0.818181818181818	1	1	0.894736842105263	0.944444444444444	1	0.923076923076923	1	0.956521739130435	0.75	1
"chr18.15331069"	1	0.8	0.857142857142857	0.833333333333333	1	0.875	0.5	0.743589743589744	0.840924297924298	0.888888888888889	0.904761904761905	1	1	1	0.833333333333333	0.666666666666667	1	0.8	0.875	0.857142857142857	0.545454545454545	0.703703703703704	0.84	0.95	0.931034482758621	0.769230769230769
"chr18.15331070"	1	0.875	0.947368421052632	0.583333333333333	0	0.818421464943204	0.666666666666667	0.956521739130435	1	0.857142857142857	1	0.833333333333333	0.727272727272727	0.875	0.855212355212355	0.916666666666667	1	0.952380952380952	0.833333333333333	0.918918918918919	0.5625	1	0.8	0.958333333333333	0.75	1
"chr18.15331072"	1	1	0.846153846153846	0.944444444444444	0.2	0.875	0.807062623499012	0.651162790697674	0.795951512387901	0.764705882352941	0.956521739130435	0.9375	0.964285714285714	0.916666666666667	0.833333333333333	0.75	0.972222222222222	0.769230769230769	0.916666666666667	0.8	0.5	0.862068965517241	0.888888888888889	0.736842105263158	0.875	0.923076923076923
"chr18.15331073"	1	0.5	0.947368421052632	0.846153846153846	1	0.796185770750988	0.625	0.869565217391304	0.714285714285714	0.761904761904762	0.933333333333333	0.923076923076923	0.8	1	0.882916069437809	1	0.956521739130435	0.894736842105263	0.85	0.85	1	0.916666666666667	1	0.88	0.636363636363636	1
"chr18.15331082"	0.920455262564796	0.6	0.833333333333333	0.941176470588235	0.8	0.833333333333333	0.666666666666667	0.795454545454545	0.874535856300562	0.882352941176471	1	0.882352941176471	0.931034482758621	1	1	1	1	0.888888888888889	0.928571428571429	0.9	0.75	1	0.961538461538462	1	0.939393939393939	0.888888888888889
"chr18.15331083"	1	1	0.954545454545455	1	1	0.816373626373626	0.625	0.846153846153846	1	0.888888888888889	1	0.894736842105263	1	1	0.936111111111111	0.916666666666667	0.9	1	0.956521739130435	0.975	0.95	1	0.85	0.90625	0.785714285714286	0.933333333333333
"chr18.15331095"	0.811111576595448	0.8	0.923076923076923	0.888888888888889	1	1	0.857142857142857	0.868421052631579	0.858619275461381	0.80952380952381	0.931034482758621	0.857142857142857	0.892857142857143	1	0.875368814192344	1	0.911764705882353	0.67741935483871	0.909090909090909	0.766666666666667	0.666666666666667	1	0.848484848484849	0.909090909090909	0.935483870967742	0.857142857142857
"chr18.15331096"	0.941176470588235	0.727272727272727	0.952380952380952	1	1	0.833333333333333	0.6	0.96969696969697	0.285714285714286	0.833333333333333	0.952380952380952	0.958333333333333	1	1	0.625	1	0.846153846153846	0.952380952380952	0.892857142857143	0.869565217391304	1	0.869565217391304	0.9	1	0.733333333333333	0.9
"chr18.15331100"	0.913971557853911	1	0.857142857142857	0.823529411764706	0	1	0.833333333333333	0.868421052631579	0.902209556148436	0.85	0.896551724137931	1	0.961538461538462	1	0.835485103132162	0.818181818181818	0.828571428571429	0.941176470588235	0.939393939393939	0.857142857142857	0.727272727272727	1	0.935483870967742	0.96	0.962962962962963	0.96551724137931
"chr18.15331101"	0.941176470588235	1	1	1	0	0.833333333333333	0.875	0.933333333333333	0.6	0.842105263157895	1	0.916666666666667	1	1	0.75	0.8125	0.925925925925926	1	0.970588235294118	0.938775510204082	1	0.966666666666667	0.904761904761905	0.972222222222222	0.733333333333333	0.904761904761905
"chr18.15331131"	0.931012627723154	0.897802197802198	1	1	0	0.920272904483431	0.833333333333333	0.925925925925926	0.926382797270955	0.9375	0.923076923076923	0.888888888888889	1	1	0.955921052631579	1	1	0.923076923076923	0.642857142857143	0.842105263157895	1	1	1	0.952380952380952	1	1
"chr18.15331132"	1	1	1	0.863636363636364	0	0.935492577597841	1	0.923076923076923	0.428571428571429	0.947368421052632	0.91304347826087	0.96	1	1	1	1	1	1	0.928571428571429	0.921052631578947	1	1	0.833333333333333	0.958333333333333	1	0.928571428571429
"chr18.15331139"	0.936205882352941	0.945309523809524	1	0.888888888888889	0	0.927774936061381	0.8	0.956521739130435	0.959718670076726	1	0.952380952380952	0.75	0.9375	1	0.954248366013072	1	1	0.92	0.916666666666667	0.882352941176471	1	1	1	0.941176470588235	1	1
"chr18.15331140"	1	0.8	0.875	0.954545454545455	0	0.939	0.875	0.92	0.571428571428571	0.866666666666667	0.952380952380952	1	1	1	0.916666666666667	0.833333333333333	1	1	0.916666666666667	1	0.909090909090909	0.952380952380952	0.9	1	1	0.916666666666667
"chr18.15331146"	0.873776223776224	0.887878787878788	1	0.888888888888889	0	0.859871031746032	0.86307615995116	0.904761904761905	0.849187271062271	0.846153846153846	0.888888888888889	0.875	1	1	0.884508547008547	1	0.875	0.772727272727273	0.777777777777778	0.8125	1	0.947368421052632	0.833333333333333	0.9375	0.888888888888889	0.947368421052632
"chr18.15331147"	1	1	0.9375	0.96	0	1	1	0.869565217391304	0.5	1	0.952380952380952	1	1	1	1	1	0.956521739130435	1	0.92	0.961538461538462	0.857142857142857	0.894736842105263	0.833333333333333	0.9	1	0.9
"chr18.15331160"	0.909090909090909	1	0.75	1	0	0.833333333333333	1	0.857142857142857	0.4	0.8	1	1	0.947368421052632	1	1	1	1	0.91304347826087	0.772727272727273	0.958333333333333	0.947368421052632	1	0.75	0.916666666666667	0.75	1
"chr18.15331475"	1	1	1	1	0	0.916666666666667	1	0.857142857142857	0.8	0.9375	1	0.928571428571429	1	1	1	1	1	1	1	0.878787878787879	1	1	0.75	0.958333333333333	0.85	0.833333333333333
"chr18.15331476"	1	0.833333333333333	1	0.846153846153846	1	0.75	1	0.962962962962963	0.8	0.944444444444444	0.928571428571429	1	1	1	0.881086165296692	0.947368421052632	0.772727272727273	0.956521739130435	0.894736842105263	0.894736842105263	0.833333333333333	0.933333333333333	0.869565217391304	0.941176470588235	0.846153846153846	1
"chr18.15331496"	0.923076923076923	1	0.818181818181818	0.909090909090909	1	0.846153846153846	0.875	0.807692307692308	0.814766700724955	0.882352941176471	0.727272727272727	0.761904761904762	0.625	1	1	1	1	1	0.705882352941177	0.870967741935484	0.923076923076923	1	0.666666666666667	0.961538461538462	0.708333333333333	0.875
"chr18.15331497"	1	0.8	1	1	1	0.833333333333333	1	0.91304347826087	0.6	0.944444444444444	0.923076923076923	1	1	1	0.901754385964912	1	0.722222222222222	1	0.8	0.842105263157895	0.833333333333333	0.9	0.777777777777778	1	0.846153846153846	0.863636363636364
"chr18.15331503"	1	1	0.8	0.846153846153846	0	0.923076923076923	1	0.8	0.882357320099256	0.933333333333333	0.909090909090909	0.761904761904762	0.9	1	1	1	1	1	1	0.838709677419355	0.961538461538462	1	0.916666666666667	0.88	0.875	0.888888888888889
"chr18.15331504"	0.8	0.833333333333333	0.846153846153846	0.928571428571429	0	0.625	0.4	0.863636363636364	0.666666666666667	0.857142857142857	0.923076923076923	1	1	1	0.903341687552214	1	0.842105263157895	0.9375	0.888888888888889	0.888888888888889	0.818181818181818	1	0.9375	1	1	0.826086956521739
"chr18.15331510"	1	1	0.777777777777778	0.785714285714286	0.833333333333333	0.769230769230769	0.571428571428571	0.761904761904762	0.6	0.909090909090909	0.6	0.666666666666667	1	0.941176470588235	1	0.916666666666667	0.833333333333333	0.866666666666667	1	0.774193548387097	0.846153846153846	1	0.642857142857143	1	0.7	0.777777777777778
"chr18.15331511"	0.8	0.857142857142857	0.916666666666667	0.769230769230769	0	0.666666666666667	0.755487179487179	0.88	0.555555555555556	0.615384615384615	0.9	0.857142857142857	1	0.928571428571429	0.823931623931624	1	0.888888888888889	1	0.894736842105263	0.846153846153846	0.857142857142857	1	0.857142857142857	0.857142857142857	1	1
"chr18.15331539"	1	1	1	0.933333333333333	0	0.9	1	0.91304347826087	0.856548089591568	0.888888888888889	0.875	1	1	1	1	0.714285714285714	1	0.933333333333333	1	0.944444444444444	1	0.666666666666667	0.636363636363636	0.9375	0.642857142857143	1
"chr18.15331540"	0.880397727272727	1	1	1	0	1	0.903722943722944	0.80952380952381	0.903722943722944	0.8	1	1	1	1	0.941818181818182	1	1	0.9375	0.933333333333333	0.909090909090909	1	0.857142857142857	1	0.875	0.888888888888889	1
"chr18.15331543"	1	0.916666666666667	0.857142857142857	0.933333333333333	0	0.75	1	0.95	0.857117117117117	1	0.875	0.888888888888889	1	1	1	1	1	0.928571428571429	1	0.918918918918919	0.8	0.6	0.666666666666667	1	0.666666666666667	0.918783783783784
"chr18.15331544"	0.925	0.8	0.714285714285714	1	0	1	0.97	0.95	0.945	0.9	1	1	0.942857142857143	1	0.98	1	1	1	1	1	1	0.8	0.875	0.8	1	1
"chr18.15331570"	1	0.833333333333333	1	0.916666666666667	0	0.5	0.666666666666667	0.894736842105263	0.750901391409558	0.833333333333333	1	1	1	0.909090909090909	0.75	1	0.833333333333333	1	0.933333333333333	0.793103448275862	0.928571428571429	1	0.733333333333333	0.9375	0.625	0.944334975369458
"chr18.15331571"	0.4	1	1	1	0.8	1	0.9	0.9	0.9	0.8	1	1	0.983333333333333	0.916666666666667	0.92	1	1	1	1	0.8	0.666666666666667	0.857142857142857	1	0.8	0.871428571428571	0.714285714285714
"chr18.15331580"	1	0.818181818181818	0.666666666666667	0.833333333333333	0	0.6	0.8	0.882352941176471	0.737173884938591	0.714285714285714	1	1	1	0.916666666666667	0.5	0.9	0.833333333333333	1	0.642857142857143	0.72	0.928571428571429	0.875	0.769230769230769	1	0.849316742081448	0.909714285714286
"chr18.21896909"	0.5	0.6	0.818181818181818	0.714285714285714	0.432299984144601	0.285714285714286	0.416666666666667	0.6875	0.428571428571429	0.44	0.88	0.708333333333333	0.818181818181818	0.777777777777778	0.6	0.588235294117647	0.8	0.769230769230769	0.441176470588235	0.795454545454545	0.566037735849057	0.357142857142857	0.608695652173913	0.594594594594595	0.694444444444444	0.709677419354839
"chr18.21896919"	0.5	0.769230769230769	0.705882352941177	0.875	0.697953675105756	0.857142857142857	0.615384615384615	0.864864864864865	0.428571428571429	0.826086956521739	0.964285714285714	0.875	0.916666666666667	0.777777777777778	0.583333333333333	0.733333333333333	0.833333333333333	0.647058823529412	0.774193548387097	0.787234042553192	0.60377358490566	0.5	0.666666666666667	0.725	0.722222222222222	0.657142857142857
"chr18.21896928"	0.416666666666667	0.545454545454545	0.823529411764706	0.769230769230769	0.391985277202669	0.142857142857143	0.5	0.658536585365854	0.333333333333333	0.565217391304348	0.96	0.80952380952381	0.692307692307692	0.7	0.545454545454545	0.55	0.9	0.4375	0.407407407407407	0.425	0.511111111111111	0.333333333333333	0.652173913043478	0.5	0.548387096774194	0.666666666666667
"chr18.21896930"	0.818181818181818	0.636363636363636	0.888888888888889	0.846153846153846	0.508058608058608	0.428571428571429	0.333333333333333	0.769230769230769	0.333333333333333	0.714285714285714	0.88	0.833333333333333	0.846153846153846	0.6	0.6	0.7	0.884615384615385	0.5	0.5	0.675	0.564102564102564	0.692307692307692	0.565217391304348	0.615384615384615	0.777777777777778	0.75
"chr18.21896951"	0.692307692307692	0.727272727272727	0.444444444444444	0.833333333333333	0.35398133049746	0.428571428571429	0.285714285714286	0.595744680851064	0.142857142857143	0.44	0.777777777777778	0.782608695652174	0.64	0.846153846153846	0.5	0.642857142857143	0.625	0.590909090909091	0.435897435897436	0.5	0.32258064516129	0.444444444444444	0.5	0.647058823529412	0.6	0.722222222222222
"chr18.21896959"	0.533333333333333	0.666666666666667	0.8	0.678571428571429	0.2	0.285714285714286	0.5	0.521739130434783	0.181818181818182	0.576923076923077	0.888888888888889	0.714285714285714	0.652173913043478	0.846153846153846	0.8	0.805555555555556	0.674418604651163	0.545454545454545	0.444444444444444	0.586206896551724	0.413793103448276	0.615384615384615	0.590909090909091	0.625	0.541666666666667	0.605263157894737
"chr18.21896968"	0.533333333333333	0.666666666666667	0.705882352941177	0.741935483870968	0	0.166666666666667	0.5	0.511111111111111	0.307692307692308	0.464285714285714	0.769230769230769	0.758620689655172	0.652173913043478	0.714285714285714	0.272727272727273	0.648648648648649	0.558139534883721	0.478260869565217	0.394736842105263	0.5	0.24	0.555555555555556	0.416666666666667	0.457142857142857	0.695652173913043	0.564102564102564
"chr18.21896992"	0.5	0.555555555555556	0.65	0.645161290322581	0	0.166666666666667	0.25	0.485714285714286	0.266666666666667	0.259259259259259	0.6875	0.72	0.772727272727273	0.642857142857143	0.416666666666667	0.675	0.555555555555556	0.576923076923077	0.294117647058824	0.351351351351351	0.305555555555556	0.470588235294118	0.107142857142857	0.466666666666667	0.384615384615385	0.5
"chr18.21896998"	0.470588235294118	0.625	0.541666666666667	0.65625	0.491853059956508	0.166666666666667	0.307692307692308	0.473684210526316	0.625	0.379310344827586	0.833333333333333	0.692307692307692	0.777777777777778	0.714285714285714	0.583333333333333	0.697674418604651	0.571428571428571	0.444444444444444	0.666666666666667	0.558823529411765	0.621621621621622	0.526315789473684	0.333333333333333	0.625	0.416666666666667	0.551724137931034
"chr18.21897039"	0.277777777777778	0.769230769230769	0.464285714285714	0.580645161290323	0.142857142857143	0.235294117647059	0.25	0.488372093023256	0.454545454545455	0.212121212121212	0.658536585365854	0.642857142857143	0.743589743589744	0.416666666666667	0.625	0.651162790697674	0.8	0.676470588235294	0.151515151515152	0.3	0.470588235294118	0.310344827586207	0.476190476190476	0.4	0.352941176470588	0.551724137931034
"chr18.21897053"	0.3	0.666666666666667	0.571428571428571	0.621621621621622	0.375	0.333333333333333	0.2	0.458333333333333	0.583333333333333	0.194444444444444	0.75609756097561	0.588235294117647	0.7	0.529411764705882	0.5	0.673469387755102	0.666666666666667	0.702702702702703	0.227272727272727	0.256410256410256	0.27027027027027	0.37037037037037	0.380952380952381	0.461538461538462	0.304347826086957	0.560975609756098
"chr18.21897075"	0.238095238095238	0.5	0.555555555555556	0.688888888888889	0.111111111111111	0.428571428571429	0.266666666666667	0.530612244897959	0.363636363636364	0.371428571428571	0.641025641025641	0.574468085106383	0.568181818181818	0.65	0.5	0.627450980392157	0.741379310344828	0.8	0.314285714285714	0.463414634146341	0.333333333333333	0.382352941176471	0.647058823529412	0.452830188679245	0.5	0.51219512195122
"chr18.22172382"	0.708333333333333	0.4	0.538461538461538	0.4375	0.2	0.473684210526316	0.285714285714286	0.340425531914894	0.333333333333333	0.681818181818182	0.416666666666667	0.2	0.4	0.384615384615385	0.714285714285714	0.25	0.289473684210526	0.25	0.857142857142857	0.414634146341463	0.6875	0.513513513513513	0.75	0.34375	0.590909090909091	0.578947368421053
"chr18.22172383"	0.5	0.111111111111111	0.142857142857143	0.65625	0.4	0.666666666666667	0.4	0.457142857142857	0.333333333333333	0.56	0.5	0.368421052631579	0.4375	0.407407407407407	0.4	0.545454545454545	0.368421052631579	0.758620689655172	0.441176470588235	0.404761904761905	0.580645161290323	0.567567567567568	0.689655172413793	0.515151515151515	0.518518518518518	0.340909090909091
"chr18.22172386"	0.7	0.210526315789474	0.428571428571429	0.411764705882353	0.363636363636364	0.428571428571429	0.1	0.288461538461538	0.4	0.458333333333333	0.32	0.307692307692308	0.178571428571429	0.470588235294118	0.666666666666667	0.333333333333333	0.326086956521739	0.285714285714286	0.633333333333333	0.444444444444444	0.473684210526316	0.372093023255814	0.782608695652174	0.205882352941176	0.517241379310345	0.413793103448276
"chr18.22172387"	0	0.388888888888889	0	0.46875	0.5	0.333333333333333	0.266666666666667	0.4	0.6	0.407407407407407	0.5	0.263157894736842	0.285714285714286	0.461538461538462	0.363636363636364	0.545454545454545	0.305555555555556	0.758620689655172	0.5	0.209302325581395	0.516129032258065	0.428571428571429	0.666666666666667	0.46875	0.333333333333333	0.441860465116279
"chr18.22172392"	0.363636363636364	0.421052631578947	0.4	0.526315789473684	0.272727272727273	0.285714285714286	0.2	0.333333333333333	0.333333333333333	0.653846153846154	0.333333333333333	0.25	0.208333333333333	0.45	0.733333333333333	0.275862068965517	0.36734693877551	0.25	0.766666666666667	0.41304347826087	0.444444444444444	0.404761904761905	0.84	0.351351351351351	0.393939393939394	0.509433962264151
"chr18.22172393"	0.5	0.277777777777778	0.142857142857143	0.551724137931034	0.3	0.785714285714286	0.266666666666667	0.4	0.4	0.346153846153846	0.347826086956522	0.294117647058824	0.272727272727273	0.346153846153846	0.454545454545455	0.55	0.27027027027027	0.741935483870968	0.4	0.318181818181818	0.863636363636364	0.527777777777778	0.633333333333333	0.5	0.707317073170732	0.403846153846154
"chr18.22172394"	0.681818181818182	0.421052631578947	0.5	0.5	0.583333333333333	0.578947368421053	0.2	0.339285714285714	0.333333333333333	0.576923076923077	0.516129032258065	0.333333333333333	0.24	0.44	0.4375	0.310344827586207	0.431372549019608	0.314285714285714	0.806451612903226	0.468085106382979	0.789473684210526	0.630434782608696	0.96	0.447368421052632	0.59375	0.618181818181818
"chr18.22172395"	0.25	0.421052631578947	0.142857142857143	0.678571428571429	0.636363636363636	0.642857142857143	0.266666666666667	0.514285714285714	0.5	0.518518518518518	0.565217391304348	0.411764705882353	0.428571428571429	0.538461538461538	0.454545454545455	0.5	0.228571428571429	0.774193548387097	0.5	0.431818181818182	0.956521739130435	0.657142857142857	0.777777777777778	0.542857142857143	0.547619047619048	0.538461538461538
"chr18.22172401"	0.583333333333333	0.333333333333333	0.4	0.32	0.142857142857143	0.37037037037037	0.166666666666667	0.203703703703704	0.333333333333333	0.392857142857143	0.394736842105263	0.3125	0.259259259259259	0.294117647058824	0.411764705882353	0.21875	0.30188679245283	0.1	0.606060606060606	0.26530612244898	0.333333333333333	0.333333333333333	0.586206896551724	0.205128205128205	0.5	0.442307692307692
